pos_idx,ra,dec,src_index,num_matches,obs_jd,obs_date,mag,exp_duration_s,n_plates_total,n_study_plates,kp_max_02d,kp_bin,kp_label,nuclear_window
158,115.2,-22.10526315789474,977,1,2433185.610132,1949-09-26,14.234355926513672,,2068,139,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,1003,1,2433010.259252,1949-04-03,15.000480651855469,,2114,143,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,1090,1,2433247.831865,1949-11-27,13.402738571166992,,2068,139,3.667,0,Quiet (<5),False
158,115.2,-22.10526315789474,1540,1,2433652.348735,1951-01-05,14.110852241516113,,2114,143,5.0,1,G1 (5),False
158,115.2,-22.10526315789474,1586,1,2433038.230678,1949-05-01,14.191876411437988,,2068,139,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,1657,1,2433185.610125,1949-09-26,13.920513153076172,,2068,139,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,1708,1,2433185.610125,1949-09-26,13.500938415527344,,2068,139,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,2012,1,2432966.293137,1949-02-18,13.262940406799316,,2114,143,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,2172,1,2433265.411535,1949-12-14,14.369108200073242,,2068,139,3.667,0,Quiet (<5),False
158,115.2,-22.10526315789474,2468,1,2433000.340206,1949-03-24,16.819866180419922,,2068,139,7.667,3,G3 (7),False
158,115.2,-22.10526315789474,2618,1,2434743.433875,1953-12-31,15.21048355102539,,2068,139,3.0,0,Quiet (<5),False
158,115.2,-22.10526315789474,2825,1,2432978.364452,1949-03-02,15.385276794433594,,2068,139,4.667,0,Quiet (<5),False
158,115.2,-22.10526315789474,2889,1,2433705.351957,1951-02-27,14.773488998413086,,2068,139,7.0,3,G3 (7),False
158,115.2,-22.10526315789474,3323,1,2433010.259264,1949-04-03,14.639636039733887,,2068,139,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,3351,1,2433010.259258,1949-04-03,15.001174926757812,,2068,139,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,3408,1,2433010.25926,1949-04-03,14.503774642944336,,2068,139,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,3476,1,2433652.34872,1951-01-05,14.302229881286621,,2063,141,5.0,1,G1 (5),False
158,115.2,-22.10526315789474,3667,1,2433000.340184,1949-03-24,16.765111923217773,,2062,140,7.667,3,G3 (7),False
158,115.2,-22.10526315789474,3755,1,2433356.579161,1950-03-16,13.990534782409668,,2062,140,5.667,1,G1 (5),False
158,115.2,-22.10526315789474,3759,1,2434093.336046,1952-03-21,15.574307441711426,,2114,143,5.667,1,G1 (5),False
158,115.2,-22.10526315789474,3762,1,2434463.310295,1953-03-26,15.868106842041016,,2068,139,6.667,2,G2 (6),False
158,115.2,-22.10526315789474,4051,1,2433010.259243,1949-04-03,15.074700355529785,,2062,140,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,4073,1,2433652.348714,1951-01-05,14.505256652832031,,2063,141,5.0,1,G1 (5),False
158,115.2,-22.10526315789474,4140,1,2433038.230638,1949-05-01,14.180171966552734,,2062,140,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,4238,1,2433679.279278,1951-02-01,15.039569854736328,,2069,140,6.667,2,G2 (6),True
158,115.2,-22.10526315789474,4476,1,2434093.336019,1952-03-21,15.706729888916016,,2062,140,5.667,1,G1 (5),False
158,115.2,-22.10526315789474,4587,1,2432976.370019,1949-02-28,12.61979866027832,,2109,141,5.333,1,G1 (5),False
158,115.2,-22.10526315789474,4593,1,2433010.259233,1949-04-03,14.264275550842285,,2062,140,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,4606,1,2434089.343756,1952-03-17,16.233238220214844,,2108,140,4.667,0,Quiet (<5),False
158,115.2,-22.10526315789474,4771,1,2433010.259236,1949-04-03,12.769700050354004,,2062,140,3.333,0,Quiet (<5),False
158,115.2,-22.10526315789474,4788,1,2433652.348717,1951-01-05,14.419159889221191,,2063,141,5.0,1,G1 (5),False
158,115.2,-22.10526315789474,4789,1,2433216.545654,1949-10-27,14.749159812927246,,2068,139,6.0,2,G2 (6),False
158,115.2,-22.10526315789474,4877,1,2434044.421552,1952-02-01,13.394070625305176,,2063,141,5.667,1,G1 (5),False
158,115.2,-22.10526315789474,4979,1,2433010.259278,1949-04-03,14.431056022644043,,2068,139,3.333,0,Quiet (<5),False
159,129.6,-22.10526315789474,99,1,2433705.289053,1951-02-27,15.282217025756836,,1636,129,7.0,3,G3 (7),False
159,129.6,-22.10526315789474,183,1,2433705.289052,1951-02-27,13.726666450500488,,1636,129,7.0,3,G3 (7),False
159,129.6,-22.10526315789474,280,1,2432969.374188,1949-02-21,13.771106719970703,,1636,129,5.0,1,G1 (5),False
159,129.6,-22.10526315789474,283,1,2433708.392969,1951-03-02,13.389812469482422,,1636,129,7.0,3,G3 (7),False
159,129.6,-22.10526315789474,320,1,2432996.35424,1949-03-20,16.136709213256836,,1635,128,6.667,2,G2 (6),False
159,129.6,-22.10526315789474,399,1,2433655.760976,1951-01-09,14.71362018585205,,1669,133,3.0,0,Quiet (<5),False
159,129.6,-22.10526315789474,500,1,2434443.267616,1953-03-06,13.101184844970703,,1655,129,4.0,0,Quiet (<5),False
159,129.6,-22.10526315789474,540,1,2433247.830835,1949-11-27,15.558114051818848,,1636,129,3.667,0,Quiet (<5),False
159,129.6,-22.10526315789474,1046,1,2433705.289042,1951-02-27,15.596137046813965,,1636,129,7.0,3,G3 (7),False
159,129.6,-22.10526315789474,1229,1,2433708.392984,1951-03-02,13.566570281982422,,1669,133,7.0,3,G3 (7),False
159,129.6,-22.10526315789474,1460,1,2433381.293586,1950-04-09,13.101378440856934,,1636,129,4.0,0,Quiet (<5),False
159,129.6,-22.10526315789474,1495,1,2433438.216876,1950-06-05,13.532160758972168,,1635,128,4.0,0,Quiet (<5),False
159,129.6,-22.10526315789474,1695,1,2434443.267591,1953-03-06,14.209609031677246,,1635,128,4.0,0,Quiet (<5),False
164,201.6,-22.10526315789474,148,1,2433468.321893,1950-07-05,15.684059143066406,,2080,165,6.0,2,G2 (6),False
164,201.6,-22.10526315789474,192,1,2433392.80809,1950-04-21,10.651405334472656,,2074,163,5.667,1,G1 (5),False
165,216.0,-22.10526315789474,366,1,2433707.889352,1951-03-02,10.110722541809082,,2291,130,7.0,3,G3 (7),False
166,230.4,-22.10526315789474,468,1,2433148.236086,1949-08-19,14.040054321289062,,2256,146,4.0,0,Quiet (<5),False
167,244.8,-22.10526315789474,24,1,2432977.531374,1949-03-02,15.862909317016602,,2309,149,4.667,0,Quiet (<5),False
167,244.8,-22.10526315789474,991,1,2433472.405371,1950-07-09,13.100497245788574,,2310,150,3.667,0,Quiet (<5),False
167,244.8,-22.10526315789474,1218,1,2433392.869299,1950-04-21,11.924554824829102,,2298,150,5.667,1,G1 (5),False
167,244.8,-22.10526315789474,1556,1,2433417.38925,1950-05-15,13.545401573181152,,2376,153,5.333,1,G1 (5),False
167,244.8,-22.10526315789474,2177,1,2433127.363153,1949-07-29,15.547868728637695,,2376,153,2.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,9,1,2434249.545346,1952-08-25,14.848444938659668,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,124,1,2433036.487117,1949-04-29,16.34162712097168,,2325,180,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,137,1,2434249.545343,1952-08-25,14.284486770629883,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,189,1,2433088.488426,1949-06-20,16.356231689453125,,2325,180,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,355,1,2433057.392037,1949-05-20,13.69271469116211,,2326,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,377,1,2433368.992747,1950-03-28,11.099618911743164,,2325,180,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,393,1,2433424.39006,1950-05-22,15.916796684265137,,2325,180,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,401,1,2433500.382267,1950-08-06,11.100958824157715,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,517,1,2433003.517033,1949-03-28,16.83269691467285,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,554,1,2433003.517033,1949-03-28,16.31356430053711,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,564,1,2433440.690763,1950-06-08,14.17326831817627,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,696,1,2433062.375417,1949-05-25,17.50397491455078,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,759,1,2433425.498864,1950-05-23,16.24149513244629,,2326,181,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,762,1,2433057.392034,1949-05-20,12.552605628967285,,2326,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,875,1,2434249.545339,1952-08-25,14.817209243774414,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,882,1,2433003.517041,1949-03-28,17.148399353027344,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,924,1,2433090.309103,1949-06-22,16.440832138061523,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,931,1,2434162.580608,1952-05-30,16.78192138671875,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,989,1,2433092.320221,1949-06-24,16.250995635986328,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,1066,1,2433124.238282,1949-07-26,13.897204399108887,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,1157,1,2434162.580608,1952-05-30,16.31368064880371,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,1547,1,2433836.531125,1951-07-09,16.264820098876953,,2325,180,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,1576,1,2433836.465336,1951-07-08,16.550579071044922,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,1604,1,2434162.580608,1952-05-30,16.686527252197266,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,1635,1,2433124.238286,1949-07-26,14.129348754882812,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,1660,1,2434162.580608,1952-05-30,16.914480209350586,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,1679,1,2434249.54534,1952-08-25,14.287664413452148,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,1698,1,2433124.238287,1949-07-26,13.580177307128906,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,1830,1,2433062.375421,1949-05-25,17.356698989868164,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,2107,1,2433440.690762,1950-06-08,14.326231002807617,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,2175,1,2433500.382274,1950-08-06,14.362046241760254,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,2360,1,2433003.517045,1949-03-28,17.00606346130371,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,2503,1,2433092.320221,1949-06-24,16.206497192382812,,2328,179,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,2683,1,2433722.015171,1951-03-16,9.740102767944336,,2326,181,6.333,2,G2 (6),False
168,259.2,-22.10526315789474,2850,1,2434162.580605,1952-05-30,15.923933982849121,,2328,179,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,2926,1,2434249.545333,1952-08-25,14.266998291015625,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,2934,1,2433091.277612,1949-06-23,17.396480560302734,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,3116,1,2433126.35106,1949-07-28,16.31865882873535,,2353,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,3222,1,2433126.351059,1949-07-28,16.781089782714844,,2353,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,3273,1,2434218.677893,1952-07-25,11.95085620880127,,2329,180,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,3391,1,2433011.507713,1949-04-05,12.568413734436035,,2326,181,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,3470,1,2433003.517049,1949-03-28,16.527795791625977,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,3560,1,2433036.487116,1949-04-29,16.263242721557617,,2353,181,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,3788,1,2434162.580609,1952-05-30,16.99789047241211,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,3849,1,2433090.309105,1949-06-22,16.396774291992188,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,3854,1,2433126.351065,1949-07-28,14.278987884521484,,2328,179,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,3940,1,2433126.351055,1949-07-28,16.9395809173584,,2353,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,3944,1,2434214.232454,1952-07-20,15.164752960205078,,2326,181,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,3955,1,2433399.481651,1950-04-27,10.403745651245117,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4010,1,2433062.37542,1949-05-25,16.432771682739258,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4026,1,2433836.465339,1951-07-08,15.811226844787598,,2328,179,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4054,1,2433500.38228,1950-08-06,13.183175086975098,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4139,1,2433440.690763,1950-06-08,14.325413703918457,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,4327,1,2433500.38228,1950-08-06,15.194708824157715,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4366,1,2434249.545333,1952-08-25,13.66759204864502,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,4403,1,2433003.517022,1949-03-28,16.66666030883789,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,4420,1,2434214.232466,1952-07-20,14.938608169555664,,2329,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,4468,1,2433836.563675,1951-07-09,15.715974807739258,,2325,180,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,4708,1,2433003.51704,1949-03-28,15.993111610412598,,2354,182,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,4830,1,2434212.734881,1952-07-19,11.42370319366455,,2325,180,2.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,4939,1,2434162.580609,1952-05-30,16.941946029663086,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,4975,1,2433003.517047,1949-03-28,16.094036102294922,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,5054,1,2433003.517054,1949-03-28,16.94399070739746,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,5236,1,2433500.382282,1950-08-06,14.906108856201172,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5240,1,2433124.238269,1949-07-26,10.714090347290039,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5278,1,2433003.517028,1949-03-28,16.615772247314453,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,5340,1,2433880.333435,1951-08-21,15.807119369506836,,2325,180,6.333,2,G2 (6),False
168,259.2,-22.10526315789474,5402,1,2433062.375413,1949-05-25,17.297449111938477,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5467,1,2433036.478793,1949-04-29,12.570666313171387,,2325,180,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,5475,1,2433500.382276,1950-08-06,15.084213256835938,,2329,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5474,1,2433126.351069,1949-07-28,14.872804641723633,,2328,179,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,5622,1,2433124.238269,1949-07-26,13.630266189575195,,2354,182,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5711,1,2433500.382272,1950-08-06,14.79996109008789,,2329,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,5843,1,2434162.580603,1952-05-30,16.436492919921875,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,5901,1,2433003.51705,1949-03-28,14.995144844055176,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,5975,1,2434162.580607,1952-05-30,16.786413192749023,,2353,181,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,6021,1,2433003.517055,1949-03-28,15.08289909362793,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,6133,1,2433500.382283,1950-08-06,15.210026741027832,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,6180,1,2434162.580607,1952-05-30,16.940441131591797,,2353,181,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,6207,1,2433367.992984,1950-03-27,10.825057029724121,,2326,181,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,6262,1,2433837.77602,1951-07-10,11.786831855773926,,2326,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,6277,1,2434249.545335,1952-08-25,13.41859245300293,,2353,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,6303,1,2433822.66425,1951-06-25,14.41159725189209,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,6425,1,2433126.35107,1949-07-28,14.599479675292969,,2328,179,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,6448,1,2433057.392036,1949-05-20,13.43837833404541,,2354,182,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,6510,1,2433062.375413,1949-05-25,17.290563583374023,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,6659,1,2433062.375413,1949-05-25,17.245920181274414,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,6744,1,2433003.517033,1949-03-28,16.5236759185791,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,6830,1,2434274.235496,1952-09-18,11.738672256469727,,2354,182,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,7066,1,2433424.39006,1950-05-22,15.806417465209961,,2325,180,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,7079,1,2433040.409271,1949-05-03,9.709826469421387,,2326,181,7.0,3,G3 (7),False
168,259.2,-22.10526315789474,7171,1,2433500.382256,1950-08-06,14.987991333007812,,2354,182,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,7235,1,2433003.51703,1949-03-28,16.746000289916992,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,7268,1,2433031.494202,1949-04-24,16.121341705322266,,2353,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,7287,1,2433088.488427,1949-06-20,14.675692558288574,,2328,179,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,7297,1,2433003.517026,1949-03-28,16.28679847717285,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,7300,1,2433031.494201,1949-04-24,15.9537992477417,,2325,180,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,7345,1,2433015.537321,1949-04-09,15.918548583984375,,2354,182,7.333,3,G3 (7),False
168,259.2,-22.10526315789474,7460,1,2433748.951377,1951-04-12,12.11089038848877,,2353,181,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,7464,1,2434218.238587,1952-07-24,9.780722618103027,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,7712,1,2433011.507698,1949-04-05,12.102364540100098,,2326,181,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,7745,1,2434162.580603,1952-05-30,16.60097885131836,,2328,179,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,7790,1,2433500.382285,1950-08-06,15.084835052490234,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,7905,1,2433003.517022,1949-03-28,16.612489700317383,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,8013,1,2433440.690763,1950-06-08,14.344897270202637,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,8077,1,2434274.235528,1952-09-18,12.309736251831055,,2326,181,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,8096,1,2433057.392028,1949-05-20,14.029023170471191,,2326,181,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,8111,1,2433861.356444,1951-08-02,14.915447235107422,,2326,181,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,8231,1,2433124.238295,1949-07-26,13.260030746459961,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,8261,1,2434243.358462,1952-08-18,12.154468536376953,,2325,180,5.333,1,G1 (5),False
168,259.2,-22.10526315789474,8339,1,2433062.784273,1949-05-26,13.301275253295898,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,8516,1,2433861.390382,1951-08-02,15.436502456665039,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,8666,1,2433472.627644,1950-07-10,11.147019386291504,,2353,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,8708,1,2433126.351073,1949-07-28,16.893949508666992,,2328,179,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,8768,1,2433124.238275,1949-07-26,14.194401741027832,,2354,182,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,8783,1,2434220.728471,1952-07-27,10.457856178283691,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,8895,1,2433424.491171,1950-05-22,13.519645690917969,,2326,181,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,8902,1,2434162.58061,1952-05-30,16.546981811523438,,2353,181,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,9050,1,2433125.350122,1949-07-27,16.978933334350586,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,9065,1,2433090.309098,1949-06-22,15.08955192565918,,2326,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,9086,1,2433003.517053,1949-03-28,14.859001159667969,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,9263,1,2433836.563666,1951-07-09,15.914972305297852,,2325,180,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,9303,1,2433092.320218,1949-06-24,15.466541290283203,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,9396,1,2433091.277607,1949-06-23,17.460487365722656,,2325,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,9452,1,2433062.375422,1949-05-25,17.534164428710938,,2353,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,9644,1,2434162.580603,1952-05-30,16.663877487182617,,2328,179,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,9768,1,2434162.58061,1952-05-30,16.78403663635254,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,9772,1,2434626.272246,1953-09-05,13.214875221252441,,2325,180,7.333,3,G3 (7),False
168,259.2,-22.10526315789474,9830,1,2433011.507699,1949-04-05,11.059651374816895,,2326,181,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,9892,1,2433057.392029,1949-05-20,14.00491714477539,,2329,180,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,10422,1,2433126.351076,1949-07-28,16.9605655670166,,2328,179,3.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,10427,1,2433003.517018,1949-03-28,17.23661994934082,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,10542,1,2433033.442804,1949-04-26,17.386472702026367,,2328,179,3.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,10547,1,2433099.025632,1949-07-01,13.878442764282227,,2329,180,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,10589,1,2434249.54533,1952-08-25,13.924981117248535,,2353,181,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,10672,1,2433003.517059,1949-03-28,13.657423973083496,,2354,182,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,10837,1,2433088.352692,1949-06-20,14.308422088623047,,2328,179,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,10839,1,2434162.580609,1952-05-30,16.989639282226562,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,10891,1,2433836.563671,1951-07-09,15.832080841064453,,2325,180,4.0,0,Quiet (<5),False
168,259.2,-22.10526315789474,10964,1,2433861.390355,1951-08-02,15.141706466674805,,2325,180,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,11063,1,2433861.39035,1951-08-02,15.632952690124512,,2353,181,6.0,2,G2 (6),False
168,259.2,-22.10526315789474,11105,1,2433062.375421,1949-05-25,17.543603897094727,,2353,181,3.667,0,Quiet (<5),False
168,259.2,-22.10526315789474,11188,1,2433003.517018,1949-03-28,17.241750717163086,,2329,180,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,11358,1,2433003.517057,1949-03-28,17.033716201782227,,2326,181,4.333,0,Quiet (<5),False
168,259.2,-22.10526315789474,11383,1,2434162.580611,1952-05-30,16.168872833251953,,2325,180,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,11628,1,2433014.495782,1949-04-07,16.898357391357422,,2353,181,7.333,3,G3 (7),False
168,259.2,-22.10526315789474,11642,1,2434162.58061,1952-05-30,16.96953010559082,,2353,181,5.667,1,G1 (5),False
168,259.2,-22.10526315789474,11751,1,2434238.268342,1952-08-13,12.35754680633545,,2325,180,5.0,1,G1 (5),False
168,259.2,-22.10526315789474,11966,1,2433822.66424,1951-06-25,14.503210067749023,,2353,181,5.667,1,G1 (5),False
169,273.6,-22.10526315789474,11,1,2433892.335446,1951-09-02,13.901037216186523,,2676,192,4.0,0,Quiet (<5),False
169,273.6,-22.10526315789474,111,1,2434535.475482,1953-06-06,14.478301048278809,,2675,191,5.667,1,G1 (5),False
169,273.6,-22.10526315789474,112,1,2433095.516485,1949-06-28,16.24460792541504,,2675,191,3.333,0,Quiet (<5),False
169,273.6,-22.10526315789474,137,1,2433439.394163,1950-06-06,14.361997604370117,,2676,192,6.0,2,G2 (6),False
169,273.6,-22.10526315789474,191,1,2433098.490263,1949-06-30,15.151579856872559,,2676,192,3.667,0,Quiet (<5),False
169,273.6,-22.10526315789474,256,1,2433823.70773,1951-06-26,14.695686340332031,,2676,192,5.667,1,G1 (5),False
169,273.6,-22.10526315789474,314,1,2433468.333847,1950-07-05,16.00139045715332,,2675,191,6.0,2,G2 (6),False
169,273.6,-22.10526315789474,529,1,2433098.490264,1949-06-30,15.063680648803711,,2676,192,3.667,0,Quiet (<5),False
169,273.6,-22.10526315789474,765,1,2433480.248467,1950-07-17,13.410235404968262,,2676,192,4.0,0,Quiet (<5),False
169,273.6,-22.10526315789474,1040,1,2433098.490263,1949-06-30,15.33574104309082,,2676,192,3.667,0,Quiet (<5),False
169,273.6,-22.10526315789474,1084,1,2433441.3943,1950-06-08,15.917928695678711,,2676,192,6.0,2,G2 (6),False
169,273.6,-22.10526315789474,1170,1,2433010.514619,1949-04-04,15.777167320251465,,2676,192,3.333,0,Quiet (<5),False
169,273.6,-22.10526315789474,1179,1,2433147.345155,1949-08-18,14.420550346374512,,2676,192,4.0,0,Quiet (<5),False
169,273.6,-22.10526315789474,1268,1,2433892.335449,1951-09-02,15.904293060302734,,2676,192,4.0,0,Quiet (<5),False
169,273.6,-22.10526315789474,1373,1,2433066.440354,1949-05-29,15.219488143920898,,2675,191,3.0,0,Quiet (<5),False
